cust_id,acct_nbr_x,credit_limit,credit_rating,account_active_x,acct_start_date_x,acct_end_date_x,starting_balance_x,ending_balance_x,average_transaction_time_x,CA,CG,FA,IQ_x,PM,tran_amt_x,principal_amt_x,interest_amt_x,new_balance_x,avg_days_btwn_trans_x,acct_nbr_y,minimum_balance_x,per_check_fee,account_active_y,acct_start_date_y,acct_end_date_y,starting_balance_y,ending_balance_y,average_transaction_time_y,DP,FK,FM,FP,FU,IN,IQ_y,TR,WD,tran_amt_y,principal_amt_y,interest_amt_y,new_balance_y,avg_days_btwn_trans_y,acct_nbr,minimum_balance_y,acct_type,account_active,acct_start_date,acct_end_date,starting_balance,ending_balance
1363400,4561143213634000.0,7400.0,9.0,1.0,1994-07-21,,3293.54,2186.72,13:12,49.0,0.0,0.0,23.0,12.0,1290.39,1106.8200000000002,184.38,-2186.72,4.313253012048193,13634002.0,100.0,0.15,1.0,1993-08-17,,300.87,1824.79,13:12,13.0,27.0,0.0,0.0,0.0,0.0,16.0,11.0,32.0,1523.9200000000003,1523.9200000000003,0.0,30.32,0.2040816326530612,13634003.0,100.0,BS  ,Y ,1993-08-22,,565.38,137.85
1362746,4561143213627460.0,1000.0,0.0,1.0,1992-05-29,,1037.11,1000.0,13:32,3.0,42.0,0.0,8.0,12.0,90.99,37.110000000000014,53.88,-1000.0,5.546875,13627462.0,100.0,0.15,1.0,1995-08-23,,149.31,12.89,13:32,12.0,22.0,0.0,1.0,1.0,0.0,22.0,11.0,30.0,-136.42000000000013,-136.42000000000013,0.0,12.89,0.3265306122448979,13627463.0,100.0,BS  ,Y ,1995-12-30,,2263.07,2946.92
1363257,4561143213632570.0,4800.0,7.0,1.0,1995-02-12,,0.0,2275.24,,24.0,0.0,0.0,33.0,10.0,-2149.68,-2275.24,125.56,-2275.24,4.787878787878788,,,,,,,,,,,,,,,,,,,,,,,,13632573.0,100.0,BS  ,Y ,1993-09-08,,273.21,1209.67
1363215,4561143213632150.0,8700.0,0.0,1.0,1994-03-09,,9073.46,2089.45,20:34,2.0,23.0,0.0,3.0,12.0,7373.52,6984.009999999999,390.77,-2089.45,9.076923076923077,13632152.0,3000.0,0.0,1.0,1988-08-21,,7673.23,4645.09,20:34,1.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,9.0,-3025.89,-3120.14,94.25,4645.09,13.92,13632153.0,100.0,BS  ,Y ,1995-10-17,,924.0,2689.95
1362849,4561143213628490.0,1100.0,0.0,1.0,1994-05-24,,1057.28,515.69,15:27,2.0,56.0,0.0,4.0,12.0,556.48,541.5900000000001,14.89,-515.69,4.958904109589041,13628492.0,100.0,0.15,1.0,1991-10-13,,173.86,3.98,15:27,17.0,20.0,0.0,1.0,2.0,0.0,18.0,12.0,29.0,-169.88000000000008,-169.88000000000008,0.0,3.98,0.7142857142857143,,,,,,,,
1363011,4561143213630110.0,4500.0,7.0,0.0,1990-03-15,1995-12-16,3488.29,20.0,15:13,22.0,0.0,1.0,21.0,12.0,3737.07,3468.29,268.78,-20.0,6.236363636363636,13630112.0,3000.0,0.0,1.0,1990-02-04,,12730.29,1615.18,15:13,13.0,0.0,0.0,2.0,1.0,4.0,15.0,10.0,54.0,-11115.11,-11146.76,31.65,1615.18,1.7346938775510203,13630113.0,100.0,BS  ,Y ,1990-10-20,,1470.91,1387.58
1362645,4561143213626450.0,2900.0,0.0,0.0,1994-09-29,1995-09-10,2071.7,20.0,14:20,2.0,22.0,1.0,4.0,9.0,2320.23,2051.7,268.62,-20.0,6.675675675675675,13626452.0,100.0,0.15,1.0,1994-06-18,,546.72,1195.54,14:20,14.0,29.0,0.0,1.0,0.0,0.0,15.0,5.0,35.0,648.8199999999999,648.8199999999999,0.0,1195.69,0.6530612244897959,,,,,,,,
1362868,4561143213628680.0,1000.0,0.0,1.0,1994-09-23,,691.83,1000.0,14:52,0.0,38.0,0.0,2.0,12.0,-257.4300000000001,-308.17,51.73,-1000.0,6.607843137254902,13628682.0,200.0,0.15,1.0,1993-02-15,,265.43,609.04,14:52,13.0,23.0,0.0,3.0,0.0,6.0,12.0,9.0,33.0,343.7000000000001,340.24000000000007,3.46,609.04,2.0306122448979598,,,,,,,,
1362971,4561143213629710.0,1600.0,0.0,1.0,1995-03-09,,0.0,1600.0,16:12,2.0,18.0,0.0,1.0,9.0,-1451.77,-1600.0,148.23,-1600.0,9.310344827586206,13629712.0,200.0,0.15,1.0,1995-09-06,,3365.88,185.4,16:12,12.0,22.0,0.0,0.0,0.0,9.0,17.0,10.0,29.0,-3180.48,-3214.54,34.06,185.4,2.520408163265306,,,,,,,,
1362929,4561143213629290.0,4200.0,0.0,1.0,1995-06-30,,0.0,4200.0,16:06,2.0,25.0,0.0,3.0,6.0,-4032.97,-4199.999999999999,167.03,-4200.0,4.885714285714286,13629292.0,200.0,0.15,1.0,1987-01-08,,1017.61,20.65,16:06,11.0,17.0,0.0,3.0,0.0,6.0,19.0,8.0,35.0,-996.96,-1004.7400000000002,7.779999999999999,20.65,2.438775510204082,13629293.0,100.0,BS  ,Y ,1995-05-08,,1229.27,1535.83
1363236,4561143213632360.0,5800.0,0.0,1.0,1991-02-06,,5922.77,1555.34,14:52,8.0,85.0,0.0,6.0,12.0,4485.17,4367.429999999999,117.74,-1555.34,3.272727272727273,13632362.0,3000.0,0.0,1.0,1993-10-04,,2977.65,52.8,14:52,19.0,0.0,0.0,1.0,1.0,1.0,24.0,13.0,40.0,-2924.85,-2926.99,2.14,52.8,0.4183673469387755,13632363.0,100.0,BS  ,Y ,1994-09-19,,288.72,1067.7
1362725,4561143213627250.0,10300.0,0.0,1.0,1995-02-27,,0.0,1939.63,14:42,3.0,29.0,0.0,0.0,9.0,-1899.59,-1939.63,40.76,-1939.63,7.375,13627252.0,100.0,0.15,1.0,1994-09-02,,3853.98,47.34,14:42,14.0,25.0,0.0,1.0,0.0,0.0,11.0,11.0,37.0,-3806.64,-3806.64,0.0,47.34,0.5612244897959183,13627253.0,500.0,MM  ,Y ,1995-01-30,,17303.42,16095.5
1362828,4561143213628280.0,1000.0,0.0,1.0,1988-04-04,,184.35,1000.0,,2.0,16.0,0.0,0.0,12.0,-692.1,-815.65,124.36,-1000.0,11.655172413793103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363194,4561143213631940.0,3600.0,0.0,0.0,1992-09-09,1995-07-24,3076.55,82.15,,0.0,7.0,0.0,3.0,7.0,3079.37,2994.4,84.97,-82.15,12.6875,,,,,,,,,,,,,,,,,,,,,,,,13631943.0,100.0,BS  ,N ,1990-09-25,1995-04-21,210.5,455.67
1363297,4561143213632970.0,1000.0,0.0,1.0,1990-02-15,,805.7,67.82,15:49,4.0,26.0,0.0,2.0,12.0,749.23,737.8800000000001,11.35,-67.82,8.023255813953488,13632972.0,200.0,0.15,1.0,1992-03-05,,327.75,39.24,15:49,16.0,18.0,0.0,2.0,12.0,1.0,18.0,8.0,24.0,-288.51,-288.74,0.23,40.14,0.7653061224489796,,,,,,,,
1362643,4561143213626430.0,3000.0,0.0,0.0,1992-02-27,1995-04-28,1536.24,559.57,17:44,1.0,15.0,0.0,3.0,4.0,994.46,976.67,17.79,-559.57,5.318181818181818,13626432.0,3000.0,0.0,1.0,1992-02-27,,4286.4,1860.19,17:44,4.0,0.0,0.0,5.0,0.0,12.0,11.0,2.0,21.0,-2425.22,-2474.11,48.89,1857.87,6.185185185185185,13626433.0,100.0,BS  ,N ,1992-02-27,1995-09-16,135.78,494.84
1363093,4561143213630930.0,1000.0,0.0,1.0,1986-05-30,,254.38,1000.0,13:55,2.0,16.0,0.0,2.0,12.0,-623.08,-745.62,122.54,-1000.0,10.67741935483871,13630932.0,100.0,0.15,1.0,1986-05-30,,112.89,1079.16,13:55,18.0,24.0,0.0,2.0,0.0,0.0,12.0,11.0,32.0,966.27,966.27,0.0,1079.16,1.8571428571428568,13630933.0,100.0,BS  ,N ,1986-05-30,1995-10-10,273.8,86.31
1363377,4561143213633770.0,3000.0,0.0,1.0,1994-11-09,,332.67,844.08,17:16,8.0,42.0,0.0,2.0,12.0,-476.5,-511.4100000000002,34.910000000000004,-844.08,5.777777777777778,13633772.0,3000.0,0.0,1.0,1995-04-13,,2731.16,146.5,17:16,21.0,0.0,0.0,7.0,0.0,6.0,17.0,8.0,40.0,-2584.66,-2596.88,12.22,88.47,1.9285714285714288,13633773.0,500.0,MM  ,Y ,1994-07-01,,610.91,1782.06
1362685,4561143213626850.0,1700.0,0.0,1.0,1995-05-12,,0.0,1208.1,15:48,2.0,29.0,0.0,3.0,7.0,-1150.1699999999998,-1208.1,57.93,-1208.1,5.725,13626852.0,200.0,0.15,1.0,1993-10-13,,450.2,516.78,15:48,14.0,20.0,0.0,2.0,0.0,2.0,21.0,9.0,31.0,66.58000000000015,66.42000000000007,0.16,516.78,0.7448979591836735,13626853.0,100.0,BS  ,Y ,1994-06-09,,335.36,1735.39
1363173,4561143213631730.0,1400.0,0.0,1.0,1994-07-09,,345.94,1400.0,14:19,2.0,23.0,0.0,3.0,12.0,-868.01,-1054.06,186.05,-1400.0,8.871794871794872,13631732.0,100.0,0.15,1.0,1995-08-07,,139.57,138.38,14:19,14.0,26.0,0.0,1.0,1.0,0.0,11.0,11.0,35.0,-1.1900000000000204,-1.1900000000000204,0.0,377.51,0.2857142857142857,13631733.0,500.0,MM  ,N ,1987-11-15,1995-12-05,984.06,382.8
1362950,4561143213629500.0,3000.0,3.0,1.0,1995-06-10,,0.0,162.95,21:50,6.0,0.0,0.0,3.0,6.0,-160.32000000000005,-162.95000000000005,3.08,-162.95,12.571428571428571,13629502.0,100.0,0.15,1.0,1995-02-16,,163.97,163.22,21:50,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.75,-0.75,0.0,163.22,,13629503.0,500.0,MM  ,Y ,1995-12-21,,658.26,1545.22
1362765,4561143213627650.0,1000.0,0.0,1.0,1993-01-27,,902.92,999.18,15:16,4.0,51.0,0.0,4.0,12.0,-83.5399999999999,-96.25999999999992,12.72,-999.18,5.1571428571428575,13627652.0,3000.0,0.0,1.0,1994-10-25,,2615.72,820.66,15:16,15.0,0.0,0.0,1.0,15.0,2.0,13.0,10.0,43.0,-1795.0599999999995,-1799.63,4.57,820.66,0.7448979591836735,13627653.0,100.0,BS  ,N ,1992-11-03,1995-02-04,153.0,1363.11
1362542,4561143213625420.0,2200.0,0.0,0.0,1989-03-31,1995-12-25,2169.53,20.0,13:57,0.0,0.0,1.0,0.0,12.0,2253.89,2149.53,104.36,-20.0,29.5,13625422.0,100.0,0.15,1.0,1994-06-25,,2865.66,0.0,13:57,3.0,13.0,0.0,2.0,1.0,0.0,16.0,4.0,14.0,-2865.66,-2865.66,0.0,0.0,6.980769230769231,13625423.0,100.0,BS  ,Y ,1995-10-27,,607.88,1654.74
1363234,4561143213632340.0,3000.0,0.0,1.0,1995-11-20,,0.0,3000.0,15:52,2.0,32.0,0.0,7.0,1.0,-3000.0,-3000.0,0.0,-3000.0,0.902439024390244,13632342.0,200.0,0.15,1.0,1989-12-21,,369.4,31.19,15:52,14.0,19.0,0.0,2.0,0.0,2.0,18.0,14.0,30.0,-338.2100000000001,-338.8500000000001,0.64,31.19,1.0510204081632653,13632343.0,100.0,BS  ,Y ,1988-05-14,,139.94,918.39
1362664,4561143213626640.0,4600.0,0.0,1.0,1995-06-25,,0.0,1052.38,15:11,3.0,25.0,0.0,4.0,5.0,-1026.21,-1052.38,26.8,-1052.38,4.944444444444445,13626642.0,3000.0,0.0,1.0,1991-10-04,,4140.94,2683.65,15:11,20.0,0.0,0.0,0.0,0.0,8.0,17.0,13.0,41.0,-1457.2900000000004,-1514.0400000000004,56.75,2683.65,2.5816326530612246,,,,,,,,
1362622,4561143213626220.0,5200.0,0.0,0.0,1992-04-12,1995-07-31,2308.5,406.96,16:09,2.0,31.0,1.0,5.0,7.0,1968.9100000000003,1901.5400000000004,67.91,-406.96,4.688888888888889,13626222.0,3000.0,0.0,1.0,1992-01-13,,4702.27,890.53,16:09,18.0,0.0,0.0,1.0,1.0,4.0,13.0,10.0,52.0,-3811.65,-3831.74,20.09,890.53,1.2959183673469388,13626223.0,500.0,MM  ,Y ,1989-04-08,,9223.34,13404.16
1363133,4561143213631330.0,3000.0,0.0,1.0,1989-10-20,,1656.7,0.0,21:13,0.0,0.0,0.0,0.0,1.0,1675.89,1656.7,19.19,0.0,,13631332.0,3000.0,0.0,0.0,1989-10-20,1995-12-27,2736.94,1068.52,21:13,1.0,0.0,0.0,11.0,0.0,11.0,3.0,3.0,12.0,-1667.79,-1697.73,29.94,1068.52,8.5,13631333.0,100.0,BS  ,Y ,1989-10-20,,173.72,1082.35
1363356,4561143213633560.0,1000.0,0.0,1.0,1991-03-11,,482.15,1000.0,15:29,3.0,38.0,0.0,2.0,12.0,-477.11,-517.85,41.19,-1000.0,6.481481481481482,13633562.0,3000.0,0.0,1.0,1995-12-24,,2670.21,10.33,15:29,6.0,0.0,0.0,11.0,9.0,11.0,18.0,12.0,32.0,-2659.88,-2696.01,36.13,56.91,3.336734693877551,13633563.0,100.0,BS  ,Y ,1993-09-09,,285.45,148.06
1363398,4561143213633980.0,1000.0,0.0,1.0,1995-01-14,,0.0,1000.0,17:00,0.0,15.0,0.0,1.0,10.0,-895.16,-1000.0,105.2,-1000.0,12.4,13633982.0,3000.0,0.0,1.0,1995-09-02,,2569.26,86.13,17:00,16.0,0.0,0.0,12.0,0.0,11.0,17.0,13.0,30.0,-2483.13,-2513.6,30.47,96.13,3.4081632653061225,,,,,,,,
1362948,4561143213629480.0,1400.0,0.0,1.0,1987-08-22,,1393.56,813.51,15:24,2.0,32.0,0.0,1.0,12.0,647.92,580.05,67.96,-813.51,7.760869565217392,13629482.0,3000.0,0.0,1.0,1994-09-26,,3708.36,554.35,15:24,17.0,0.0,0.0,3.0,0.0,3.0,25.0,10.0,41.0,-3154.01,-3160.66,6.65,554.35,1.2142857142857142,,,,,,,,
1362990,4561143213629900.0,3000.0,0.0,1.0,1994-03-03,,758.95,1426.93,13:27,4.0,55.0,0.0,7.0,12.0,-599.4599999999999,-667.9800000000001,68.52,-1426.93,4.675324675324675,13629902.0,3000.0,0.0,0.0,1994-03-03,1995-03-03,2824.68,625.42,13:27,20.0,0.0,0.0,0.0,9.0,0.0,15.0,14.0,41.0,-2199.26,-2199.26,0.0,625.42,0.2653061224489796,13629903.0,100.0,BS  ,Y ,1994-03-03,,160.9,1113.07
1362744,4561143213627440.0,1000.0,0.0,1.0,1988-04-08,,328.5,682.28,16:00,5.0,55.0,0.0,5.0,12.0,-349.15,-353.78,4.63,-682.28,4.697368421052632,13627442.0,200.0,0.15,1.0,1995-08-03,,219.21,205.93,16:00,10.0,27.0,0.0,0.0,0.0,7.0,14.0,7.0,34.0,-13.280000000000005,-15.209999999999951,1.93,554.49,1.959183673469388,13627443.0,100.0,BS  ,Y ,1987-08-02,,127.54,1797.22
1363459,4561143213634590.0,3000.0,0.0,1.0,1995-10-14,,0.0,3000.0,,1.0,25.0,0.0,1.0,2.0,-2999.13,-3000.0,0.87,-3000.0,2.4285714285714284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363213,4561143213632130.0,1900.0,0.0,1.0,1995-03-29,,0.0,1046.11,,3.0,27.0,0.0,0.0,8.0,-981.13,-1046.11,64.98,-1046.11,7.27027027027027,,,,,,,,,,,,,,,,,,,,,,,,13632133.0,100.0,BS  ,Y ,1995-03-29,,285.4,289.72
1363316,4561143213633160.0,1000.0,0.0,1.0,1993-08-11,,770.33,1000.0,15:23,1.0,14.0,0.0,1.0,12.0,-82.86999999999998,-229.67,147.25,-1000.0,13.074074074074074,13633162.0,100.0,0.15,1.0,1992-02-21,,116.05,947.22,15:23,15.0,27.0,0.0,3.0,0.0,0.0,16.0,5.0,33.0,831.1699999999998,831.1699999999998,0.0,947.22,1.969387755102041,13633163.0,100.0,BS  ,Y ,1995-04-14,,318.04,629.06
1363070,4561143213630700.0,3000.0,0.0,1.0,1994-07-01,,390.58,774.22,18:05,3.0,24.0,0.0,1.0,12.0,-364.62,-383.64,19.74,-774.22,8.820512820512821,13630702.0,100.0,0.15,1.0,1994-09-01,,212.25,307.97,18:05,2.0,4.0,0.0,4.0,0.0,0.0,3.0,1.0,5.0,95.71999999999998,95.71999999999998,0.0,308.12,18.05555555555556,13630703.0,500.0,MM  ,Y ,1995-10-08,,819.37,844.28
1363112,4561143213631120.0,1000.0,0.0,1.0,1991-04-01,,852.02,0.0,15:46,0.0,0.0,0.0,0.0,9.0,884.69,852.02,32.67,0.0,30.25,13631122.0,3000.0,0.0,1.0,1994-07-08,,2759.11,1085.16,15:46,19.0,0.0,0.0,7.0,12.0,5.0,16.0,10.0,30.0,-1673.68,-1679.23,5.55,1085.16,2.153061224489796,,,,,,,,
1363335,4561143213633350.0,1000.0,0.0,1.0,1994-07-12,,134.18,806.94,15:45,1.0,33.0,0.0,4.0,12.0,-647.01,-672.76,25.75,-806.94,7.408163265306122,13633352.0,100.0,0.15,1.0,1995-07-11,,167.53,65.64,15:45,14.0,20.0,0.0,0.0,10.0,0.0,19.0,9.0,27.0,-101.88999999999996,-101.88999999999996,0.0,65.64,0.7244897959183674,,,,,,,,
1362969,4561143213629690.0,3800.0,0.0,1.0,1992-08-14,,2558.49,3800.0,,3.0,30.0,0.0,4.0,12.0,-923.56,-1241.5100000000002,319.3,-3800.0,7.270833333333333,,,,,,,,,,,,,,,,,,,,,,,,13629693.0,100.0,BS  ,Y ,1992-03-15,,1063.49,5792.74
1363192,4561143213631920.0,1000.0,0.0,1.0,1992-08-14,,339.72,1000.0,14:59,3.0,16.0,0.0,4.0,12.0,-527.42,-660.2800000000001,132.86,-1000.0,10.147058823529411,13631922.0,100.0,0.15,1.0,1992-08-27,,1316.25,42.85,14:59,13.0,21.0,0.0,0.0,1.0,0.0,26.0,10.0,28.0,-1273.4,-1273.4,0.0,42.85,0.6428571428571429,,,,,,,,
1363438,4561143213634380.0,3000.0,0.0,1.0,1994-07-16,,1018.92,684.3,13:24,6.0,31.0,0.0,1.0,12.0,374.3200000000003,334.62000000000023,40.24,-684.3,7.306122448979591,13634382.0,100.0,0.15,1.0,1995-05-16,,138.08,254.88,13:24,16.0,22.0,0.0,1.0,1.0,0.0,18.0,9.0,32.0,116.80000000000018,116.80000000000018,0.0,254.88,0.4387755102040816,13634383.0,100.0,BS  ,Y ,1993-03-02,,154.44,95.3
1362784,4561143213627840.0,2800.0,0.0,1.0,1992-03-23,,2555.71,2764.67,15:22,1.0,27.0,0.0,6.0,12.0,106.0200000000002,-208.96000000000024,315.34,-2764.67,7.955555555555556,13627842.0,3000.0,0.0,1.0,1995-01-24,,7450.72,1095.71,15:22,15.0,0.0,0.0,4.0,11.0,6.0,19.0,9.0,35.0,-6354.47,-6378.53,24.06,212.93,1.806122448979592,,,,,,,,
1363295,4561143213632950.0,1000.0,0.0,1.0,1989-05-03,,969.91,1000.0,16:24,0.0,18.0,0.0,2.0,12.0,123.84000000000002,-30.089999999999996,153.93,-1000.0,11.129032258064516,13632952.0,100.0,0.15,0.0,1989-05-03,1995-12-20,261.09,68.65,16:24,6.0,8.0,5.0,3.0,0.0,0.0,16.0,2.0,15.0,-192.44,-192.44,0.0,68.65,6.444444444444445,13632953.0,100.0,BS  ,Y ,1989-05-03,,130.66,222.18
1363253,4561143213632530.0,2000.0,0.0,1.0,1993-03-07,,1688.39,2000.0,16:23,3.0,34.0,0.0,4.0,12.0,-238.7800000000001,-311.61,73.1,-2000.0,6.807692307692308,13632532.0,3000.0,0.0,1.0,1991-06-12,,5019.19,1191.33,16:23,15.0,0.0,0.0,9.0,8.0,10.0,14.0,10.0,33.0,-3827.86,-3845.32,17.46,1191.33,3.091836734693877,13632533.0,500.0,MM  ,N ,1992-04-09,1995-11-01,1241.42,1701.18
1362683,4561143213626830.0,6600.0,0.0,1.0,1992-09-15,,2896.67,5359.08,,6.0,115.0,0.0,8.0,12.0,-2301.78,-2462.4100000000003,160.63,-5359.08,2.571428571428572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362641,4561143213626410.0,3000.0,0.0,1.0,1988-11-28,,502.37,172.99,20:21,2.0,15.0,0.0,2.0,10.0,335.20000000000005,329.38,5.82,-172.99,12.392857142857142,13626412.0,3000.0,0.0,1.0,1988-11-28,,2705.53,1566.97,20:21,2.0,0.0,0.0,12.0,0.0,12.0,8.0,3.0,15.0,-1138.11,-1165.64,27.53,1565.01,7.137254901960785,13626413.0,100.0,BS  ,N ,1988-11-28,1995-12-06,139.95,141.92
1362805,4561143213628050.0,1000.0,2.0,1.0,1987-01-03,,282.88,300.0,13:44,28.0,0.0,0.0,15.0,11.0,-13.139999999999986,-17.120000000000005,3.98,-300.0,6.584905660377358,13628052.0,100.0,0.15,1.0,1987-01-03,,259.18,14.76,13:44,15.0,28.0,0.0,0.0,0.0,0.0,9.0,10.0,37.0,-244.42000000000004,-244.42000000000004,0.0,14.76,0.4897959183673469,13628053.0,100.0,BS  ,Y ,1987-01-03,,124.1,232.15
1362763,4561143213627630.0,1100.0,0.0,1.0,1995-06-21,,0.0,160.0,18:23,3.0,20.0,0.0,1.0,6.0,-160.0,-160.0,0.0,-160.0,6.241379310344827,13627632.0,200.0,0.15,1.0,1995-06-23,,300.2,2.72,18:23,11.0,16.0,0.0,5.0,0.0,10.0,11.0,5.0,22.0,-297.48,-300.35,2.87,2.72,4.227848101265823,,,,,,,,
1363457,4561143213634570.0,13000.0,0.0,1.0,1988-04-23,,3028.68,4626.88,16:20,2.0,42.0,0.0,4.0,12.0,-1362.0099999999998,-1598.1999999999998,236.28,-4626.88,5.983050847457627,13634572.0,3000.0,0.0,1.0,1988-04-23,,12169.88,1252.71,16:20,11.0,0.0,0.0,6.0,0.0,10.0,19.0,13.0,40.0,-10916.72,-10961.81,45.09,1252.71,3.316326530612245,13634573.0,100.0,BS  ,Y ,1988-04-23,,1415.45,3028.72
1363232,4561143213632320.0,1000.0,0.0,1.0,1995-08-19,,0.0,1000.0,,0.0,22.0,0.0,2.0,4.0,-981.09,-1000.0,18.91,-1000.0,3.851851851851852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362580,4561143213625800.0,1500.0,0.0,1.0,1992-03-30,,448.96,1500.0,14:16,0.0,21.0,0.0,3.0,12.0,-853.4000000000001,-1051.04,197.64,-1500.0,9.8,13625802.0,100.0,0.15,1.0,1992-12-01,,376.21,29.97,14:16,11.0,19.0,0.0,2.0,12.0,0.0,19.0,7.0,29.0,-346.23999999999995,-346.23999999999995,0.0,59.94,1.1326530612244898,13625803.0,100.0,BS  ,Y ,1992-10-12,,468.82,163.39
1363354,4561143213633540.0,3000.0,0.0,1.0,1991-01-18,,2718.93,3000.0,14:07,4.0,27.0,0.0,1.0,12.0,103.46999999999998,-281.07,384.54,-3000.0,8.325581395348838,13633542.0,100.0,0.15,1.0,1994-03-27,,1045.26,48.9,14:07,15.0,24.0,0.0,1.0,4.0,0.0,14.0,11.0,30.0,-996.36,-996.36,0.0,48.9,0.9489795918367347,13633543.0,100.0,BS  ,Y ,1995-07-28,,148.91,1116.71
1362845,4561143213628450.0,3700.0,2.0,0.0,1993-12-29,1995-12-14,3691.23,20.0,,0.0,0.0,1.0,24.0,12.0,3840.03,3671.23,170.15,-20.0,9.63888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362742,4561143213627420.0,3000.0,0.0,1.0,1994-06-23,,2540.56,15.74,22:28,0.0,7.0,0.0,2.0,12.0,2567.88,2524.82,43.78,-15.74,16.95,13627422.0,3000.0,0.0,1.0,1991-12-01,,2647.42,2562.66,22:28,0.0,0.0,0.0,12.0,5.0,12.0,0.0,0.0,0.0,-84.76,-123.75,38.99,2559.46,11.928571428571429,13627423.0,100.0,BS  ,Y ,1992-09-19,,123.32,844.14
1363314,4561143213633140.0,3000.0,0.0,1.0,1991-02-08,,2393.16,366.31,16:01,5.0,42.0,0.0,5.0,12.0,2054.57,2026.85,27.72,-366.31,5.682539682539683,13633142.0,200.0,0.15,1.0,1993-05-04,,2076.11,266.68,16:01,15.0,17.0,0.0,2.0,2.0,6.0,15.0,15.0,27.0,-1809.07,-1814.7,5.63,266.68,2.326530612244898,,,,,,,,
1363211,4561143213632110.0,2200.0,0.0,0.0,1992-08-11,1995-12-19,1724.93,112.99,,0.0,20.0,1.0,1.0,12.0,1803.2,1611.9400000000005,191.8,-112.99,10.606060606060606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363171,4561143213631710.0,1800.0,0.0,1.0,1987-08-23,,1396.7,1800.0,13:55,1.0,21.0,0.0,5.0,12.0,-134.64999999999992,-403.3,269.01,-1800.0,8.868421052631579,13631712.0,3000.0,0.0,1.0,1993-06-17,,5022.25,17.68,13:55,20.0,0.0,0.0,1.0,0.0,1.0,15.0,17.0,45.0,-5004.57,-5006.289999999999,1.72,17.68,0.5714285714285714,,,,,,,,
1363068,4561143213630680.0,2900.0,0.0,0.0,1991-11-19,1995-11-01,2143.15,20.0,,2.0,31.0,1.0,1.0,11.0,2386.5599999999995,2123.15,264.22,-20.0,6.733333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362824,4561143213628240.0,10400.0,0.0,1.0,1993-09-23,,10593.21,959.72,16:17,2.0,32.0,0.0,2.0,12.0,9992.96,9633.49,359.47,-959.72,7.425531914893617,13628242.0,200.0,0.15,1.0,1993-04-19,,863.73,3.94,16:17,17.0,20.0,0.0,1.0,1.0,1.0,17.0,11.0,31.0,-859.79,-860.6300000000001,0.84,3.94,0.5918367346938775,,,,,,,,
1362925,4561143213629250.0,1000.0,0.0,1.0,1993-04-20,,264.68,602.03,,2.0,31.0,0.0,3.0,12.0,-293.17,-337.35,44.36,-602.03,7.638297872340425,,,,,,,,,,,,,,,,,,,,,,,,13629253.0,500.0,MM  ,Y ,1993-03-14,,592.32,1770.46
1363272,4561143213632720.0,3400.0,7.0,1.0,1995-08-11,,0.0,1016.12,17:11,27.0,0.0,0.0,16.0,4.0,-1008.12,-1016.12,8.0,-1016.12,2.9130434782608696,13632722.0,200.0,0.15,1.0,1995-09-05,,371.89,195.31,17:11,12.0,21.0,0.0,0.0,0.0,9.0,23.0,6.0,28.0,-176.57999999999998,-181.29,4.71,134.43,2.7448979591836733,13632723.0,100.0,BS  ,Y ,1995-07-10,,165.83,711.81
1363394,4561143213633940.0,1000.0,0.0,1.0,1995-06-09,,0.0,1000.0,,1.0,14.0,0.0,1.0,6.0,-952.44,-1000.0,47.56,-911.56,8.0,,,,,,,,,,,,,,,,,,,,,,,,13633943.0,100.0,BS  ,Y ,1987-06-12,,2238.98,2270.28
1362864,4561143213628640.0,1000.0,0.0,1.0,1995-09-20,,0.0,0.0,15:59,,,,,,,,,,,13628642.0,100.0,0.15,1.0,1995-05-21,,156.93,479.29,15:59,8.0,13.0,0.0,4.0,0.0,0.0,14.0,5.0,19.0,322.36,322.36,0.0,479.29,3.403225806451613,13628643.0,100.0,BS  ,Y ,1995-03-07,,173.89,176.53
1362782,4561143213627820.0,1500.0,0.0,1.0,1994-06-02,,216.82,1136.06,15:50,9.0,26.0,0.0,2.0,12.0,-859.9099999999999,-919.24,59.96,-1136.06,7.479166666666667,13627822.0,100.0,0.15,0.0,1994-12-10,1995-08-22,171.84,41.6,15:50,14.0,20.0,4.0,3.0,1.0,0.0,19.0,13.0,25.0,-130.24000000000007,-130.24000000000007,0.0,41.75,1.4387755102040816,13627823.0,100.0,BS  ,Y ,1994-02-06,,150.85,268.13
